id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;ingresos;pct_ingreso;tasa_interes;estado_credito;antiguedad_cliente;gastos_ult_12m;limite_credito_tc;operaciones_ult_12m;personas_a_cargo;situacion_vivienda_ALQUILER;situacion_vivienda_HIPOTECA;situacion_vivienda_OTROS;situacion_vivienda_PROPIA;objetivo_credito_EDUCACIÓN;objetivo_credito_INVERSIONES;objetivo_credito_MEJORAS_HOGAR;objetivo_credito_PAGO_DEUDAS;objetivo_credito_PERSONAL;objetivo_credito_SALUD;falta_pago_N;falta_pago_Y;regla_pct_ingresos_ok;estado_civil_CASADO;estado_civil_DESCONOCIDO;estado_civil_DIVORCIADO;estado_civil_SOLTERO;estado_cliente_ACTIVO;estado_cliente_PASIVO;genero_F;genero_M;nivel_educativo_DESCONOCIDO;nivel_educativo_POSGRADO_COMPLETO;nivel_educativo_POSGRADO_INCOMPLETO;nivel_educativo_SECUNDARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_INCOMPLETO
715674483.0;26;12000;2;11.0;215000;0.06;7.88;0;27.0;1204.0;6205.0;19.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;False
709919283.0;23;25000;2;1.0;52000;0.48;13.22;1;34.0;1576.0;14926.0;25.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
718744008.0;26;25000;4;2.0;46000;0.54;11.86;1;36.0;1217.0;6335.0;20.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
767712558.0;22;25000;4;5.0;53000;0.47;13.43;1;53.0;530.0;14979.0;10.0;1.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False;True
712950783.0;26;25000;2;0.0;47000;0.53;15.28;1;38.0;739.0;2732.0;16.0;4.0;True;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True
716104983.0;23;25000;2;1.0;47000;0.53;17.93;1;32.0;1617.0;2250.0;31.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
818839983.0;23;1400;4;2.0;13200;0.11;9.25;0;50.0;1592.0;10916.0;34.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
772288758.0;21;4500;4;0.0;13200;0.34;12.98;1;36.0;1343.0;5349.0;30.0;4.0;False;False;False;True;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
712350858.0;22;16000;4;6.0;210000;0.08;10.62;0;24.0;1303.0;9366.0;39.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
711009708.0;26;22000;4;10.0;210000;0.1;11.83;0;28.0;1351.0;21617.0;22.0;3.0;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
712720158.0;26;25000;2;5.0;48000;0.52;18.43;1;56.0;1910.0;13860.0;32.0;1.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
773827008.0;23;25000;3;4.0;55000;0.45;11.36;1;41.0;1087.0;2405.0;29.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
713539833.0;23;25000;3;4.0;55000;0.45;15.65;1;38.0;1716.0;8135.0;29.0;4.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
772426383.0;24;25000;4;8.0;55164;0.45;13.22;1;40.0;1130.0;3065.0;28.0;4.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
795232683.0;26;25000;2;4.0;56000;0.45;12.87;1;47.0;1439.0;2154.0;26.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
712454058.0;24;20000;3;8.0;203500;0.1;13.04;0;38.0;1099.0;9364.0;27.0;1.0;False;False;False;True;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;True;False;False;False;False
713741358.0;23;22000;3;5.0;190000;0.12;17.58;1;33.0;597.0;32975.0;17.0;5.0;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;True;False
718803333.0;24;25000;3;0.0;60000;0.42;10.99;1;34.0;1285.0;3195.0;29.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
720253908.0;24;25000;3;2.0;60000;0.42;11.11;1;43.0;1651.0;2852.0;28.0;0.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
708953883.0;26;25000;2;7.0;54000;0.46;14.83;1;36.0;757.0;3212.0;20.0;2.0;True;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;True;True;False;False;False;False;False
713187033.0;24;12000;2;8.0;200000;0.06;12.69;0;36.0;1767.0;20459.0;38.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
714791208.0;24;12000;2;8.0;200000;0.06;13.49;0;41.0;1039.0;3482.0;24.0;4.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;False;True;False;True;False;False;False;False;False
710975883.0;21;16000;4;5.0;200000;0.08;14.65;0;43.0;1645.0;2185.0;30.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
714264408.0;25;25000;4;3.0;54000;0.46;16.82;1;36.0;1413.0;1611.0;29.0;3.0;True;False;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
715827858.0;23;25000;3;3.0;60000;0.42;12.73;1;47.0;1218.0;2822.0;23.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
709531908.0;23;25000;4;7.0;60000;0.42;10.25;1;47.0;2184.0;1438.3;53.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
716493408.0;21;25000;4;6.0;60000;0.42;10.99;1;36.0;1592.0;15875.0;37.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
714141108.0;25;25000;2;9.0;61959;0.4;12.73;1;45.0;1388.0;6703.0;28.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
820353558.0;22;25000;3;2.0;56400;0.44;14.96;1;36.0;1503.0;9797.0;34.0;3.0;True;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
714964758.0;21;25000;2;2.0;200000;0.13;13.99;0;36.0;1105.0;10400.0;28.0;5.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
716264358.0;24;24000;4;3.0;200000;0.12;7.49;0;42.0;2398.0;26792.0;47.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
717296808.0;26;15000;3;4.0;200000;0.07;14.79;0;56.0;1661.0;3006.0;32.0;1.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
712977183.0;25;15500;2;2.0;200000;0.08;11.99;0;36.0;1421.0;19482.0;22.0;2.0;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
710829108.0;24;10000;4;8.0;200000;0.05;8.49;0;36.0;999.0;3356.0;28.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
779562633.0;24;25000;2;3.0;66000;0.38;9.91;1;34.0;1387.0;5771.0;18.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
719360583.0;22;25000;3;6.0;66000;0.38;13.06;1;45.0;1502.0;3380.0;25.0;1.0;True;False;False;False;True;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
715315833.0;22;9000;4;6.0;200000;0.04;6.17;0;36.0;1243.0;11106.0;24.0;3.0;False;True;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
709701558.0;25;18000;3;5.0;200000;0.09;16.32;0;36.0;1460.0;21331.0;50.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
721148358.0;25;12000;2;2.0;200000;0.06;10.38;0;38.0;1348.0;12860.0;27.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
779862408.0;25;23050;3;9.0;200000;0.12;14.35;0;33.0;1087.0;6278.0;33.0;3.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;False
718030083.0;26;25000;2;10.0;66996;0.37;15.21;1;36.0;1428.0;7871.0;22.0;1.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
779956608.0;23;25000;4;3.0;67000;0.37;7.9;1;31.0;1555.0;20758.0;32.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;True;False;False;False
780376683.0;24;25000;3;2.0;67000;0.37;10.99;1;47.0;1827.0;14612.0;24.0;1.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
771698658.0;24;25000;3;5.0;68000;0.37;14.09;1;32.0;1302.0;11376.0;27.0;5.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
717912483.0;25;25000;2;9.0;69000;0.36;17.49;1;27.0;1376.0;27259.0;35.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;True;False
714454758.0;25;12000;3;0.0;200000;0.06;11.48;0;47.0;1771.0;6347.0;37.0;3.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
780466533.0;26;20000;2;10.0;188000;0.11;17.74;1;41.0;1873.0;21592.0;52.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;True;False;False;False;False
715735233.0;26;3000;3;4.0;200000;0.01;13.92;0;44.0;1679.0;3449.0;42.0;5.0;False;True;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;True;False;False;False
720476733.0;25;25000;3;9.0;69996;0.36;15.21;1;34.0;1002.0;6028.0;22.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
715872333.0;22;4000;3;2.0;14400;0.28;10.99;1;36.0;1344.0;18214.0;21.0;0.0;False;False;False;True;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;True;False;False
712375758.0;24;25000;4;3.0;70000;0.36;11.86;1;43.0;1461.0;16393.0;42.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
720707283.0;24;6000;3;5.0;14400;0.42;7.49;1;36.0;1777.0;5288.0;42.0;4.0;False;False;False;True;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
748326258.0;24;25000;4;7.0;56100;0.38;16.49;1;41.0;1483.0;12302.0;41.0;3.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
770817783.0;25;25000;2;9.0;66000;0.38;15.33;1;33.0;1060.0;34516.0;27.0;4.0;True;False;False;False;False;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
779353083.0;26;25000;4;3.0;66000;0.38;11.58;1;32.0;1330.0;34516.0;32.0;2.0;True;False;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
711441333.0;25;5375;2;7.0;14400;0.37;5.79;1;35.0;1229.0;10514.0;27.0;1.0;False;False;False;True;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;True;False;False
711551958.0;25;25000;2;9.0;72612;0.34;13.11;1;46.0;844.0;1438.3;24.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;True;False;True;False;False;True;False;False;False
809164083.0;23;25000;3;3.0;74000;0.34;10.36;1;56.0;1450.0;2619.0;37.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
820596183.0;25;25000;2;9.0;75000;0.33;10.36;1;53.0;2311.0;24407.0;48.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
715999608.0;21;20000;4;123.0;192000;0.1;6.54;0;36.0;1378.0;2377.0;26.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
710565408.0;25;10000;4;1.0;191000;0.05;12.53;0;40.0;1033.0;34516.0;26.0;0.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;True;False;False;True;True;False;False;False;False;False
716479233.0;24;25000;4;4.0;75000;0.33;10.25;1;36.0;1080.0;13258.0;21.0;4.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
770746908.0;22;25000;4;1.0;71000;0.35;15.95;1;30.0;1155.0;7872.0;32.0;4.0;True;False;False;False;True;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
713837058.0;26;20000;4;3.0;190000;0.11;12.18;0;36.0;1234.0;2571.0;24.0;2.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
718876683.0;23;24000;3;0.0;189996;0.13;11.83;0;31.0;1600.0;5781.0;32.0;4.0;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False
794843883.0;23;25000;3;1.0;78000;0.32;10.62;1;35.0;1353.0;34516.0;33.0;3.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
803043933.0;23;25000;3;7.0;78504;0.32;10.74;1;38.0;1546.0;11127.0;25.0;3.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;True
758076408.0;25;10000;4;9.0;186000;0.05;10.25;0;43.0;1590.0;1857.0;43.0;2.0;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
778425408.0;25;15000;2;6.0;185000;0.08;15.27;0;24.0;1271.0;3839.0;24.0;4.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
772336458.0;24;25000;2;8.0;62050;0.34;15.33;1;50.0;702.0;1438.3;12.0;1.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True
769433508.0;23;25000;2;7.0;79416;0.31;15.21;1;37.0;933.0;2733.0;25.0;1.0;True;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
714171108.0;21;6250;2;4.0;14400;0.43;14.72;1;39.0;1223.0;2115.0;20.0;3.0;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
